_id,url,title,update_time,image_url,sectors,salary,job_formality,job_experience_years,application_deadline,required_gender_specific,job_attributes,job_descriptions,job_requirements,company_name,company_address,company_url,timestampISOdate
{'$oid': '61b5dde6ac3da49adc03e488'},https://mywork.com.vn/tuyen-dung/viec-lam/100141154/nhan-vien-phap-ly-dia-ban.html?svs=max_box,Nhân Viên Pháp Lý Địa Bàn,2021-11-29,https://cdn.mywork.com.vn/images/employer_avatar/default_avatar.png,"['Bảo vệ/ An ninh/ Vệ sỹ', 'Kế toán - Kiểm toán', 'Ngân hàng/ Tài Chính']",15-20 triệu,Nhân viên,Chưa có kinh nghiệm,1638316800000,Không yêu cầu,Toàn thời gian cố định,"- Giúp Luật sư và Bộ phận nghiệp vụ tố tụng xác minh/ đối chiếu các thông tin của Khách hàng theo vụ việc ủy quyền của Ngân hàng;- Xác lập hồ sơ pháp lý khởi kiện đối với các trường hợp Khách hàng được Ngân hàng ủy quyền;- Tư vấn, giải thích pháp luật;- Chuyển văn bản, công văn khởi kiện đến Khách hàng/ Cơ quan nhà nước có thẩm quyền theo phân công;- Thực hiện các thủ tục pháp lý khác liên quan đến việc xác lập hồ sơ pháp lý khởi kiện (nếu có);* Nơi làm việc:- Lâm Đồng: 02 NV - Đắc Lắc: 02 NV - Gia Lai: 02 NV - Quảng Nam: 02 NV- Quảng Ngãi: 02 NV- Đà Nẵng: 02 NV - Hải Phòng: 02 NV - Hải Dương : 02 NV  - Quảng Ninh : 02 NV - Hưng Yên : 02 NV","Không yêu cầu kinh nghiệm;Chăm chỉ, chịu khó, trung thực;Có phương tiện cá nhân đi lại.Trình độ tốt nghiệp THPT, Trung cấp trở lên (tất cả các chuyên ngành: Ưu tiên chuyên ngành Luật; Quản lí; Kinh tế; Tài chính;...)",Công Ty Luật TNHH MTV Hpdr,"Đại Lộ Võ Văn Kiệt, Phường Phước Long, Thành Phố Nha Trang, Tỉnh Khánh Hòa.",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20561969/cong-ty-luat-tnhh-mtv-hpdr.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e489'},https://mywork.com.vn/tuyen-dung/viec-lam/100142120/giam-doc-kinh-doanh-marketing-luong-cung-tren-30-trieu.html?svs=max_box,Giám Đốc Kinh Doanh + Marketing Lương Cứng Trên 30 Triệu,2021-11-28,https://cdn.mywork.com.vn/company-logo-medium/082019/c78a20524104d320c6d1ace1678aba99.png,"['Quản trị kinh doanh', 'Kinh doanh - Thương mại', 'Marketing - PR']",25-30 triệu,Giám đốc,2 năm,1640131200000,Không yêu cầu,Toàn thời gian cố định,"- Lập kế hoạch, chiến lược kinh doanh , chiến lược Maketing, phát triển hệ thống kênh phân phối, đưa ra mục tiêu và dự báo doanh số, thẩm định và phát triển khách hàng VIP, dự tính ngân sách bán hàng và các chương trình mang tính khả thi , am hiểu thị trường phía bắc và phía nam.- Tổ chức thực hiện theo các chương trình kế hoạch marketing, kế hoạch quảng cáo, chương trình khuyến mãi. Theo dõi việc thực hiện và báo cáo kết quả.- Phân tích thị trường, đối thủ cạnh tranh, thường xuyên cập nhật thông tin để kịp thời xử lý.- Giám sát quy trình ký kết hợp đồng với khách hàng, chăm sóc khách hàng, dịch vụ hậu mãi, xây dựng quy trình hướng dẫn nhân viên giải quyết các khiếu nại của khách hàng.- Chịu trách nhiệm về việc lập kế hoạch chiến lược kinh doanh và thực hiện các mục tiêu bán hàng theo yêu cầu của Ban Giám Đốc.- Lên kế hoạch xây hệ thống nhân sự, phát triển đào tạo đội ngũ bán hàng chuyên nghiệp nhất, để đáp ứng kịp nhu cầu phát triển kinh doanh của công ty.- Giám sát nhân viên kinh doanh, mkt khuyến khích và hỗ trợ nhầm đạt đến hiệu quả cao.- Hướng dẫn nhân viên giải quyết các khiếu nại của khách hàng liên quan đến sản phẩm;- Phê duyệt và kiểm soát các báo giá, hợp đồng theo qui định của công ty;- Lập kế hoạch và tổ chức triển khai kế hoạch kinh doanh của phòng kinh doanh;- Xây dựng hình ảnh và tác phong làm việc của phòng Kinh Doanh nhằm tạo hình ảnh ấn tượng tốt cho khách hàng;- Đào tạo đội ngũ nhân sự của phòng nhằm đặt mục tiêu đề ra;- Và các công việc của BGD yêu cầu.","-	Có kinh nghiệm làm việc ở vị trí Trưởng phòng kinh doanh hoặc Trưởng phòng Marketting-	Khả năng điều hành kinh doanh, đạt hoặc vượt mục tiêu doanh thu đề ra.-	Khả năng truyền đạt, kỹ năng thuyết trình và ảnh hưởng đến tất cả các cấp bậc nhân viên kinh doanh trong tổ chức.-	Kỹ năng lắng nghe, đàm phán và thuyết trình.-	Bằng Cử nhân chuyên ngành Quản trị kinh doanh, Marketing hoặc ngành liên quan.-	Tối thiểu 02 năm kinh nghiệm tại vị trí tương đương -	Yêu thích công việc kinh doanh và quản trị-	Kỹ năng quản lý và phát triển đội nhóm-	Kỹ năng đào tạo, huấn luyện-	Sáng tạo trong công việc",Công Ty Cổ Phần Xây Dựng Và Thương Mại An Phước,"Số 469 Hoàng Quốc Việt, Q. Bắc Từ Liêm, Hà Nội",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20267393/cong-ty-co-phan-xay-dung-va-thuong-mai-an-phuoc.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e48a'},https://mywork.com.vn/tuyen-dung/viec-lam/100141607/nu-nhan-vien-kinh-doanh-thu-nhap-10-20-trieu-thang.html?svs=max_box,Nữ Nhân Viên Kinh Doanh Thu Nhập 10-20 Triệu / Tháng,2021-11-28,https://cdn.mywork.com.vn/company-logo-medium/052018/1414587638d92767b9431a9a40d92afd.jpg,"['Nhân viên kinh doanh', 'Kinh doanh - Thương mại', 'Tư vấn/ Chăm sóc khách hàng']",10 - 20 triệu,Nhân viên,Dưới 1 năm,1638489600000,Không yêu cầu,Toàn thời gian cố định,"- Tìm kiếm khách hàng mới và chăm sóc, liên kết với khách hàng cũ- Lập, kiểm tra, kiểm soát: báo giá, Hợp Đồng, Phụ lục hợp đồng theo yêu cầu của Giám Đốc KinhDoanh.- Quản lý Hồ sơ khách hàng. Quản lý công nợ thuộc khách hàng mình phụ trách.","Yêu cầu: Trình độ: Cao đẳng trở lên (các ngành: QTKD, Marketing, tài chính, kế toán, ngân hàng...). Sử dụng tốt word, excel, chăm chỉ, không ngại khó, có tinh thần đồng đội. Có khả năng giải quyết vấn đề tốt, khả năng làm việc độc lập và làm việc nhóm. Ưu tiên các ứng viên có ngoại hình và khả năng giao tiếp tốt",Công Ty Cổ Phần Siêu Thị Vật Liệu Xây Dựng Thế Giới Nhà,"643 Xa Lộ Hà Nội, Kp.2, P. Long Bình, Biên Hòa, Đồng Nai",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20398010/cong-ty-co-phan-sieu-thi-vat-lieu-xay-dung-the-gioi-nha.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e48b'},https://mywork.com.vn/tuyen-dung/viec-lam/100143194/ha-noi-nhan-vien-kinh-doanh-thu-nhap-15-20-trieu.html?svs=max_box,[Hà Nội] Nhân Viên Kinh Doanh Thu Nhập 15-20 Triệu,2021-11-28,https://cdn.mywork.com.vn/images/default/2021/11/22/images/163757259139.jpeg,"['Nhân viên kinh doanh', 'Quản trị kinh doanh', 'Kinh doanh - Thương mại']",10 - 15 triệu,Nhân viên,1 năm,1640217600000,Không yêu cầu,Toàn thời gian cố định,"- Tư vấn sản phẩm- Tiếp nhận thông tin yêu cầu của Khách hàng, giải đáp thắc mắc và tư vấn cho khách hàng- Lên kế hoạch tiếp cận, gặp gỡ chăm sóc khách hàng, xúc tiến ký hợp đồng- Chủ động liên hệ và tạo lập mối quan hệ với khách hàng- Tư vấn cho khách hàng về các sản phẩm, giá cả- Khai thác thị trường- Làm việc từ T2 đến T7 hàng tuần.","- Trình độ Cao đẳng trở lên chuyên ngành Quản trị kinh doanh, Kinh tế thương mại, Marketting.- Kỹ năng làm việc độc lập, làm việc theo nhóm- Yêu thích kinh doanh, kỹ năng giao tiếp đàm phán tốt, nhanh nhẹn, nhiệt tình, chịu được áp lực công việc.- Sử dụng thành thạo vi tính văn phòng, các phần mềm liên quan đến công việc.- Nhiệt tình, năng động, độc lập, nhạy bén.- Thúc đẩy kinh doanh, kỹ năng giao tiếp.- Kinh nghiệm kinh doanh ít nhất 1 năm trở lên.",Công Ty Cổ Phần Đinh Việt,"Ô số 10, Dãy B, Lô TT06, KĐTM Tây Nam hồ Linh Đàm, P. Hoàng Liệt, Q. Hoàng Mai, TP Hà Nội",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20187889/cong-ty-co-phan-dinh-viet.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e48c'},https://mywork.com.vn/tuyen-dung/viec-lam/100143593/assistant-manager-lam-viec-tai-quan-3.html?svs=max_box,Assistant Manager Làm Việc Tại Quận 3,2021-11-28,https://cdn.mywork.com.vn/images/employer_avatar/2021/09/29/images/163289823843.jpeg,"['Khách sạn - Nhà hàng', 'Thư ký - Trợ lý', 'Hành chính - Văn phòng']",7-10 triệu,Nhân viên,1 năm,1640304000000,Không yêu cầu,Toàn thời gian cố định,- Support for task management- Make recommendations for business development- Tasks requested by superiors,"1. University degree or diploma in Business Administration, Tourism, or related field.2. At least 1 – 2 years 3. Skills:• Training• Risk management• Time management• Food &amp; hygiene management4. Fluent in English (speaking, listening, reading, and writing) or Korean5. Computer literacy skills",Công Ty TNHH Arisu Bbq & Coffee,"286 Nguyễn Thiện Thuật, Phường 03, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/100061548/cong-ty-tnhh-arisu-bbq-coffee.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e48d'},https://mywork.com.vn/tuyen-dung/viec-lam/100139679/ke-toan-thue.html?svs=max_box,Kế Toán Thuế,2021-11-28,https://cdn.mywork.com.vn/company-logo-medium/112019/bg8UFZZMYyBj91qNy7xp2A4fdjvBWvLUuHPmEKBR.jpeg,"['Kế toán - Kiểm toán', 'Hành chính - Văn phòng', 'Hành chính - Nhân sự']",12-15 triệu,Nhân viên,2 năm,1638230400000,Nữ,Toàn thời gian cố định,"- Thực hiện công việc xuất hóa đơn điện tử cho các chi nhánh.- Thực hiện công việc Cung cấp hồ sơ pháp lý cho hệ thống cửa hàng (hóa đơn, phiếu xuất kho, bảng kê hàng hóa,…)- Hạch toán doanh thu cà thẻ, chuyển khoản, online.- Các công việc khác theo sự phân công của Trưởng bộ phận.","- Tuyển các bạn có năm sinh từ 25 đến 35 tuổi- Có tối thiểu 2 năm kinh nghiệm về Kế toán.- Ứng viên đã từng sử dụng phần mềm Bravo- Ứng viên sử dụng thành thạo word, excel- Ứng viên có ngoại hình ưa nhìn và có sức khỏe tốt.",Công Ty TNHH Thời Trang Nón Sơn,"25/13, Xuân Thới đông 1, Xuân Thới Đông, Hóc Môn, TPHCM",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20533911/cong-ty-tnhh-thoi-trang-non-son.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e48e'},https://mywork.com.vn/tuyen-dung/viec-lam/100108573/pv-online-nhan-vien-tu-van-tuyen-sinh-binh-duong-vung-tau-hcm.html?svs=max_box,"Pv Online - Nhân Viên Tư Vấn Tuyển Sinh (Bình Dương, Vũng Tàu, HCM)",2021-11-28,https://cdn.mywork.com.vn/company-logo-medium/072019/uJmlUiDLh2P6gDXJb9rcXjnYByPhipJdcP9LBPmH.jpeg,"['Tư vấn/ Chăm sóc khách hàng', 'Giáo dục - Đào tạo', 'Bán hàng']",7-10 triệu,Nhân viên,Dưới 1 năm,1638835200000,Không yêu cầu,Toàn thời gian cố định,"- Tư vấn ghi danh, tìm hiểu nhu cầu và lưu trữ thông tin khách hàng.- Tư vấn học tập và chăm sóc học viên tái ghi danh.- Tổ chức thi xếp lớp, coi thi, chấm điểm và thực hiện công tác điều phối học viên dự thi.- Hướng dẫn thủ tục và nhận đăng ký thi Quốc tế.- Thực hiện các công tác khác theo sự sắp xếp của cấp trên.","- Tuổi từ 21 - 29 tuổi- Tốt nghiệp cao đẳng/ đại học.- Thái độ hoà nhã, kỹ năng giao tiếp tốt, nhiệt tình với công việc.- Ngoại hình thanh lịch.- Công việc toàn thời gian, làm việc theo ca (có ca tối &amp; cuối tuần)",CÔNG TY CỔ PHẦN QUỐC TẾ ANH VĂN HỘI VIỆT MỸ,"189 Nguyễn Thị Minh Khai, Quận 1, Tp. HCM",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20292863/cong-ty-co-phan-quoc-te-anh-van-hoi-viet-my.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e48f'},https://mywork.com.vn/tuyen-dung/viec-lam/100143201/phu-trach-vung-thu-nhap-len-den-25tr-thang.html?svs=max_box,Phụ Trách Vùng (Thu Nhập Lên Đến 25Tr / Tháng),2021-11-28,https://cdn.mywork.com.vn/company-logo-medium/032020/N8uRdNEcJnVlp3LicGAPZ9r4giCFQrEwPcIVGHqL.png,"['Bán hàng', 'Nhân viên kinh doanh', 'Nông - Lâm - Ngư nghiệp']",7 - 25 triệu,Nhân viên,Chưa có kinh nghiệm,1639094400000,Không yêu cầu,Toàn thời gian cố định,- Hỗ trợ khách hàng trong vùng mình quản lý- Báo cáo các thông tin trong vùng theo định kỳ về công ty- Triển khai và thực hiện công việc được ban giám đốc giao.,"- Trung cấp trở lên: Có kiến thức về nông nghiệp trồng trọt, bảo vệ thực vật, buôn bán hạt giống,…- Nhiệt tình, trong công việc- Không yêu cầu kinh nghiệm, sẽ được hướng dẫn và đào tao sau khi được tuyển dụng- Làm việc tại địa bàn các tỉnh Bình Dương, Đồng Tháp, Đồng Nai, An Giang- Làm việc tại địa bàn mình đã ứng tuyển",Công Ty TNHH Takaku Việt Nam,"32 Đường Số 3, Phước Bình, Quận 9, Tphcm",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20161437/cong-ty-tnhh-takaku-viet-nam.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e490'},https://mywork.com.vn/tuyen-dung/viec-lam/100140651/truong-phong-kinh-doanh-can-tho.html?svs=max_box,Trưởng Phòng Kinh Doanh Cần Thơ,2021-11-28,https://cdn.mywork.com.vn/company-logo-medium/062019/a2eaf73339c0f5106a2fcbcd9b614860.jpg,"['Kinh doanh - Thương mại', 'Phát triển thị trường', 'Nhân viên kinh doanh']",20 - 30 triệu,Trưởng phòng,3 năm,1638403200000,Không yêu cầu,Toàn thời gian cố định,"- Tìm kiếm và phát triển quan hệ với các khách hàng và đối tác tiềm năng.- Lên kế hoạch bán hàng, tổ chức thực hiện cho Team.- Quản lý, điều hành và giám sát công việc của nhân viên thuộc phòng kinh doanh","- Ít nhất có 3 năm kinh nghiệm tại các vị trí quản lý/ giám sát- Tốt nghiệp CĐ, ĐH trở lên, ưu tiên chuyên ngành kinh tế. Thành thạo vi tính- Có khả năng quản lý, xây dựng và điều phối đội ngũ nhân viên.- Hướng ngoại, làm việc hiệu quả dưới áp lực cao.- Có tố chất sale , nhanh nhẹn, hoạt bát, giao tiếp tốt- Biết Tiếng Anh là một lợi thế",Công Ty TNHH Vĩnh Nam Anh,"Số 18 Đường D3 KDC Hiệp Thành City  Đường Nguyễn Thị Búp , P. Hiệp Thành, Quận 12 , TP. Hồ Chí Minh",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20315112/cong-ty-tnhh-vinh-nam-anh.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e491'},https://mywork.com.vn/tuyen-dung/viec-lam/100141467/ky-su-xay-dung.html?svs=max_box,Kỹ Sư Xây Dựng,2021-11-28,https://cdn.mywork.com.vn/company-logo-medium/112019/efac6320cfe1800a8321f87fb3b44ce7.jpg,"['Xây dựng', 'Công nghiệp', 'Kỹ thuật - Công nghệ']",10 - 15 triệu,Nhân viên,3 năm,1639094400000,Không yêu cầu,Toàn thời gian cố định,"- Thực hiện công tác quản lý điều hành thi công tại công trình, chịu trách nhiệm thi công đảm bảo tiến độ, đúng kỹ thuật theo hợp đồng đã ký kết với Chủ đầu tư- Đôn đốc, kiểm tra những phần việc giao nhà thầu phụ, và các tổ thợ.- Bóc tách, tính toán khối lượng vật tư, vật liệu.- Tham mưu về biện pháp thi công, tiến độ thi công.- Thành thạo phần mềm aucad, dự toán, excel, Word.- Làm hồ sơ thanh quyết toán, nghiệm thu công trình- Làm hồ sơ dự thầu- Khả năng làm việc độc lập- Khả năng làm việc độc lập, có tinh thần trách nhiệm cao.- Thực hiện các công việc khác theo sự phân công của cấp quản lý trực tiếp.","- Tốt nghiệp đại học chuyên ngành xây dựng dân dụng và công nghiệp- Kinh nghiệm 3 năm ở vị trí tương tự- Chịu khó, trung thực, sẵn sàng đi công tác khi cần.- Ưu tiên ứng viên giỏi về kết cấu công trình",Công Ty Cổ Phần Tư Vấn Thiết Kế - Xây Dựng - Thương Mại Lê Bảo,"số 12, ngõ 8, đường nguyến Tất Thành,Khai Quang, Vĩnh Yên, Vĩnh Phúc",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20318564/cong-ty-co-phan-tu-van-thiet-ke-xay-dung-thuong-mai-le-bao.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e492'},https://mywork.com.vn/tuyen-dung/viec-lam/100140244/ky-thuat-vien-cong-nghe-thong-tin.html?svs=max_box,Kỹ Thuật Viên Công Nghệ Thông Tin,2021-11-28,https://cdn.mywork.com.vn/company-logo-medium/022020/b81d614f4233cb56738ee2111dd624d8.jpg,"['Công nghệ thông tin', 'IT phần mềm', 'IT phần cứng/mạng']",7-10 triệu,Nhân viên,Chưa có kinh nghiệm,1638403200000,Không yêu cầu,Toàn thời gian cố định,"- Lập trình hệ thống  C#、Java Script、Python programming in WEB System.- Strengthen C#、Java Script、Python functionality- Fluent in TOS ESB Webservice  or other Interface.- Phát triển hệ thống, phân tích dữ liệu- Hỗ trợ nhập hệ thống SAP- Phát triển, thúc đẩy và quản lí hệ thống ERP SAP, MES- Quản trị và lập trình web.* * *  Hỗ trợ tiếp nhận thông tin khắc phục sự cố (dành cho ứng viên tiếng Trung)- Thực hiện các công việc liên quan theo yêu cầu của cấp trên- Nội dung công việc sẽ được nói rõ hơn trong buổi phỏng vấn","- Tốt nghiệp chuyên ngành công nghệ thông tin (phần mềm, mạng máy tính) hoặc chứng chỉ chuyên môn nếu có- Ưu tiên có kinh nghiệm lập trình hệ thống, quản lý web là 1 lợi thế- Ngoại ngữ tiếng Trung hoặc tiếng Anh ( nghe - nói - đọc - viết cơ bản nếu có)- Ưu tiên thông thạo tiếng Trung- Đối với các bạn sinh viên mới tốt nghiệp chưa có kinh nghiệm sẽ được đào tạo chuyên nghiệp trong quá trình làm việc.- Không yêu cầu kinh nghiệm, vào nhận việc sẽ được đào tạo- Mong muốn tìm kiếm công việc lâu dài*** Sắp sếp Phỏng vấn online khi đậu phỏng vấn sẽ bắt đầu bổ sung hồ sơ để nhận việc.",Công Ty TNHH PouYuen Việt Nam,"D10/89Q Quốc Lộ 1A , P .Tân Tạo, Q, Bình Tân, TPHCM",https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20267182/cong-ty-tnhh-pouyuen-viet-nam.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e493'},https://mywork.com.vn/tuyen-dung/viec-lam/100141416/pho-giam-doc-kinh-doanh.html?svs=max_box,Phó Giám Đốc Kinh Doanh,2021-11-28,https://cdn.mywork.com.vn/company-logo-medium/122018/VeHa0DeBjhMfKQMwWsFl0Q9QopqjSXIyZVfOIk2s.png,"['Quản trị kinh doanh', 'Kinh doanh - Thương mại', 'Marketing - PR']",20 - 30 triệu,Phó giám đốc,2 năm,1639872000000,Không yêu cầu,Toàn thời gian cố định,"- Lập kế hoạch và tổ chức triển khai.- Cập nhận thông tin thị trường và đối thủ cạnh tranh- Xây dựng, quản lý, đào tạo, phát triển nguồn nhân viên kinh doanh- Tiếp xúc, xử lý thông tin khách hàng- Địa bàn: Hà Nội, Bắc Ninh, Bắc Giang…- Các công việc khác theo sự phân công của BLĐ","- Tốt nghiệp Đại học các khối maketing, kinh doanh, kinh tế và tương đương- Yêu thích, đam mê kinh doanh. Am hiểu về lĩnh vực Viễn thông và truyền hình trả tiền- Có khả năng thu hút, tổ chức, quản lý, đào tạo phát triển nhân viên- Khả năng làm việc độc lập, thành thảo tin học văn phòng và một số công cụ đồ họa khác- Ưu tiên những ứng viên có kinh nghiệm quản lý, phát triển bán hàng trong lĩnh vực viễn thông, truyền hình trả tiền",Công Ty TNHH Truyền Hình Cáp Quang Việt Nam,KCN-TTCN Từ Sơn - phường Trang Hạ - thị xã Từ Sơn - Bắc Ninh,https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20477553/cong-ty-tnhh-truyen-hinh-cap-quang-viet-nam.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e494'},https://mywork.com.vn/tuyen-dung/viec-lam/100140543/truong-nhom-phat-trien-mau-tui-ba-lo.html?svs=max_box,Trưởng Nhóm Phát Triển Mẫu Túi / Ba Lô,2021-11-28,https://cdn.mywork.com.vn/company-logo-medium/072020/a0199868af4ca4b8ba52081490ac1cb2.png,"['Dệt may - Da giày', 'Phiên dịch/ Ngoại ngữ', 'Sản xuất']",30 triệu trở lên,Trưởng nhóm,5 năm,1639008000000,Không yêu cầu,Toàn thời gian cố định,- Quản lý phát triển túi / ba lô trong nhóm bán hàng- Quản lý chi phí sau khi phát triển mẫu- Giao tiếp &amp; thư từ trong quá trình phát triển mẫu &amp; chi phí với khách hàng- Kiến thức trong chương trình Adobe illustrator là một lợi thế- Chi tiết công việc sẽ được trao đổi cụ thể trong quá trình phỏng vấn,"- Kinh nghiệm làm việc: 5 năm ở vị trí tương đương- Ngoại ngữ: Tiếng Anh hoặc tiếng Hàn ( Tiếng Anh lưu loát )- Vi tính: Vi tính văn phòng thành thạo (Word, Excel, Web, Email,…)- Kiến thức trong chương trình Adobe illustrator là một lợi thế- Làm việc độc lập hoặc theo nhóm",CÔNG TY TNHH SHILLA GLOVIS VIỆT NAM,Chợ Mới - Long Hòa - Gò Công - Tiền Giang,https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20470792/cong-ty-tnhh-shilla-glovis-viet-nam.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e495'},https://mywork.com.vn/tuyen-dung/viec-lam/100140028/chuyen-vien-quan-ly-van-hanh-trung-tam-du-lieu-evnnpt-tai-ha-noi.html?svs=max_box,Chuyên Viên Quản Lý Vận Hành Trung Tâm Dữ Liệu - Evnnpt Tại Hà Nội,2021-11-28,https://cdn.mywork.com.vn/images/employer_avatar/2021/11/01/images/163573848319.png,"['Công nghệ thông tin', 'IT phần cứng/mạng', 'IT phần mềm']",15-20 triệu,Nhân viên,4 năm,1638230400000,Không yêu cầu,Toàn thời gian cố định,"1.     Thực hiện các công việc chuyên môn về quản lý, vận hành trung tâm dữ liệu2.     Thực hiện các công việc khác theo nhu cầu của công ty","1.    Tiêu chuẩn chung, tuổi đời, sức khỏe-  Là công dân nước Cộng hòa Xã hội chủ nghĩa Việt Nam.-  Tuổi đời: Từ 35 tuổi trở xuống (trừ trường hợp đặc biệt, người tham gia dự tuyển là người có kinh nghiệm, trình độ cao).-  Có đủ sức khỏe để công tác, đạt sức khỏe loại II trở lên theo Quy định của bộ Y tế.-  Có ít nhất 04 năm kinh nghiệm trong việc quản trị mạng, quản trị máy chủ (Ưu tiên người từng làm việc trong các datacenter, người có thêm kinh nghiệm các dịch vụ CSDL, Web, an toàn thông tin….).-  Có lý lịch rõ ràng, tư cách đạo đức tốt.2.    Yêu cầu về kiến thức-  Tốt nghiệp đại học loại Khá trở lên chuyên ngành Công nghệ thông tin hoặc các ngành có liên quan (Khoa học máy tính, kỹ thuật máy tính, an ninh mạng,…).-  Nắm vững cơ chế hoạt động, quy trình vận hành, khai thác, xử lý sự cố các thiết bị thuộc lĩnh vực như:-  Trình độ ngoại ngữ: Kỹ năng giao tiếp và nghiên cứu tài liệu Tiếng Anh bậc A2-B1 Khung tham chiếu Châu Âu (CERF) hoặc tương đương.-  Trình độ Tin học: Sử dụng thành thạo tin học văn phòng và các phần mềm phục vụ công tác chuyên môn.3.     Yêu cầu về kỹ năng chuyên môn-  Có kinh nghiệm làm việc với các hệ thống hạ tầng siêu hội tụ (Hyper Converged Infrastructure - HCI). Ưu tiên am hiểu về hệ thống HCI dựa trên công nghệ của Microsoft.-  Có kinh nghiệm làm việc với các server chạy hệ điều hành Linux, Windows và các dịch vụ hạ tầng đi kèm hệ điều hành như AD/DNS/DHCP/GPO/File…Ưu tiên am hiểu về hệ thống phần mềm System Center của Microsoft.-  Có kinh nghiệm làm việc với hệ thống mạng Cisco (Ưu tiên có chứng chỉ CCNP trở lên).-  Có kinh nghiệm quản trị Nextgen Firewall, IPS, UTM.-  Có kinh nghiệm quản trị hệ thống CSDL (SQL Server, Oracle…), Hệ thống Web (IIS, Apache…), hệ thống email (Exchange), hệ thống collaboration (Sharpoint), hệ thống",Công Ty Dịch Vụ Kỹ Thuật Truyền Tải Điện - Chi Nhánh Tổng Công Ty Truyền Tải Điện Quốc Gia,Số 1111D đường Hồng Hà - Phường Chương Dương - Quận Hoàn Kiếm - Hà Nội - Việt Nam,https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/100067186/cong-ty-dich-vu-ky-thuat-truyen-tai-dien-chi-nhanh-tong-cong-ty-truyen-tai-dien-quoc-gia.html,2021-11-29
{'$oid': '61b5dde6ac3da49adc03e496'},https://mywork.com.vn/tuyen-dung/viec-lam/100140690/2d-game-artist.html?svs=max_box,2D Game Artist,2021-11-28,https://cdn.mywork.com.vn/images/default/2021/11/18/images/163720112655.png,"['Công nghệ thông tin', 'IT phần mềm', 'Games']",10 - 20 triệu,Nhân viên,1 năm,1639785600000,Không yêu cầu,Toàn thời gian cố định,"- Thiết kế nhân vật, UI-UX, logo, background cho game mobile- Thiết kế chuyển động nhân vật.- Đưa ra được các ý tưởng sáng tạo.- Phối hợp chặt chẽ với các bộ phận liên quan như thiết kế và lập trình để hoàn thành tốt công việc.","- Sử dụng Photoshop, illustrator, hoặc các phần mềm thiết kế khác.- Khả năng vẽ tay tốt- Khả năng nắm bắt và thực hiện ý tưởng tốt- Kỹ năng làm việc nhóm- Sử dụng thành thạo Spine, Zbrush ,hoặc các phần mềm chuyển động khác là một lợi thế.",Công Ty TNHH Vicenter Việt Nam,Toà Zentower số 12 Khuất Duy Tiến - Thanh Xuân - Hà Nội,https://mywork.com.vn/tuyen-dung/nha-tuyen-dung/20289184/cong-ty-tnhh-vicenter-viet-nam.html,2021-11-29
